Sales Person,Geo,Product,Date,Amount,Boxes
SP04,G2,P13,2023-09-03,336,18
SP22,G4,P08,2022-09-23,5383,449
SP24,G2,P02,2023-02-06,3395,126
SP22,G4,P07,2023-07-27,2408,101
SP19,G5,P09,2023-01-14,15176,1518
SP17,G4,P17,2023-05-18,1162,117
SP14,G4,P13,2023-04-18,6244,284
SP08,G6,P10,2023-06-30,2891,161
SP03,G1,P11,2023-07-25,7336,350
SP19,G5,P06,2023-05-10,1680,99
SP12,G4,P07,2023-07-11,378,18
SP18,G3,P05,2023-05-03,1589,100
SP10,G3,P13,2023-08-14,2254,113
SP25,G5,P03,2023-06-21,19621,1784
SP03,G4,P17,2023-09-29,8085,622
SP25,G5,P02,2022-12-03,4816,179
SP19,G6,P16,2023-08-23,168,19
SP03,G3,P12,2022-09-02,12565,524
SP07,G5,P20,2022-11-20,2247,133
SP10,G3,P08,2023-02-23,11452,881
SP17,G3,P01,2022-11-14,13559,1507
SP01,G6,P08,2023-09-29,420,35
SP20,G2,P07,2023-03-15,7560,329
SP19,G1,P15,2022-07-04,4025,155
SP01,G3,P15,2023-07-20,9856,380
SP15,G6,P03,2022-11-27,154,11
SP19,G6,P04,2022-07-14,11123,655
SP06,G2,P14,2023-07-12,2366,263
SP23,G4,P21,2023-07-18,7000,438
SP16,G1,P20,2023-01-05,7553,473
SP23,G3,P06,2023-01-26,1407,94
SP03,G4,P06,2022-10-19,7875,464
SP07,G1,P10,2023-07-11,16856,888
SP06,G4,P09,2022-08-04,8393,1050
SP03,G5,P11,2022-11-21,9135,457
SP03,G6,P14,2022-12-02,13083,1309
SP03,G6,P06,2023-04-18,4851,324
SP24,G5,P12,2023-07-07,679,28
SP08,G3,P09,2023-07-24,7903,719
SP20,G1,P17,2022-07-13,8687,724
SP05,G3,P13,2023-01-07,1974,90
SP11,G6,P22,2022-08-03,9954,415
SP06,G5,P16,2023-06-10,4550,506
SP08,G6,P12,2022-10-22,1386,58
SP22,G2,P19,2022-12-09,1344,62
SP19,G6,P05,2023-06-28,889,47
SP17,G6,P14,2023-03-14,10220,1022
SP09,G2,P09,2023-02-25,1085,99
SP12,G4,P03,2023-05-01,4473,345
SP22,G1,P21,2022-08-10,917,58
SP19,G4,P04,2023-01-01,1029,65
SP16,G5,P15,2023-07-05,1484,62
SP06,G2,P18,2022-10-16,9870,987
SP05,G6,P21,2023-03-14,4627,290
SP25,G3,P14,2023-07-19,12117,1731
SP23,G6,P07,2022-07-13,5971,260
SP12,G2,P20,2022-09-02,3059,204
SP07,G2,P08,2022-07-29,7406,529
SP06,G1,P21,2023-07-25,5040,388
SP22,G5,P05,2023-07-03,4963,262
SP09,G4,P14,2022-11-11,6727,841
SP02,G2,P18,2023-09-15,9513,1190
SP07,G4,P16,2022-07-21,19523,3254
SP03,G4,P11,2023-04-27,10521,554
SP03,G5,P01,2022-12-24,3416,380
SP08,G5,P19,2023-05-29,3346,140
SP05,G5,P03,2023-03-29,4837,404
SP22,G1,P18,2022-08-17,3591,449
SP17,G5,P08,2023-03-23,9366,721
SP22,G6,P10,2022-10-16,1344,80
SP11,G5,P14,2023-05-11,2135,238
SP06,G5,P14,2023-07-24,4130,413
SP25,G6,P08,2022-11-20,12404,955
SP23,G1,P06,2023-05-03,1379,99
SP24,G5,P16,2022-11-27,4802,534
SP09,G2,P10,2023-05-05,217,11
SP06,G4,P19,2023-06-30,4746,198
SP12,G3,P12,2023-04-13,11844,474
SP25,G4,P15,2022-11-10,1785,75
SP07,G5,P03,2022-10-28,7518,684
SP14,G1,P18,2023-09-01,301,38
SP04,G5,P17,2023-05-03,5705,571
SP13,G4,P17,2022-12-23,3472,290
SP01,G3,P03,2023-01-15,9205,768
SP04,G2,P14,2023-01-15,5306,664
SP22,G2,P13,2023-05-08,4431,202
SP12,G4,P20,2023-07-14,9373,586
SP14,G5,P12,2023-08-24,1645,66
SP08,G3,P16,2023-08-18,8568,952
SP18,G1,P21,2023-04-19,4921,308
SP21,G3,P05,2023-02-05,12117,713
SP23,G4,P06,2023-01-28,9975,713
SP16,G2,P11,2022-12-23,161,9
SP11,G5,P04,2022-11-18,2030,136
SP18,G3,P14,2022-11-11,4949,550
SP20,G5,P09,2022-12-15,12971,1442
SP01,G4,P06,2022-07-29,13146,822
SP07,G4,P06,2022-09-25,4445,278
SP03,G5,P13,2022-12-02,1855,93
SP02,G2,P14,2023-07-14,7035,704
SP16,G1,P03,2023-03-03,11326,1030
SP14,G4,P08,2023-05-18,1428,102
SP16,G5,P01,2023-09-10,12355,1030
SP25,G6,P20,2022-10-23,1211,76
SP17,G2,P15,2023-09-29,4662,187
SP14,G2,P01,2023-03-22,8372,762
SP03,G4,P07,2023-02-04,693,32
SP24,G6,P18,2023-03-01,2926,293
SP21,G5,P03,2023-06-01,8246,688
SP19,G4,P06,2023-01-09,1078,77
SP03,G1,P16,2022-09-16,3983,498
SP24,G5,P20,2023-02-06,6132,384
SP17,G2,P22,2023-05-12,3689,148
SP08,G2,P02,2023-03-01,2989,125
SP14,G2,P07,2023-07-18,11935,498
SP20,G4,P02,2023-04-04,1190,48
SP03,G6,P15,2023-04-22,16870,703
SP11,G3,P06,2023-04-26,224,15
SP03,G4,P10,2023-07-13,6181,310
SP02,G5,P01,2022-11-25,2030,170
SP18,G1,P13,2022-09-18,1148,53
SP07,G2,P02,2023-08-15,5747,222
SP13,G6,P14,2022-08-04,5264,752
SP14,G5,P03,2022-08-05,10997,846
SP05,G5,P16,2023-03-24,4935,705
SP15,G2,P04,2023-01-01,10878,726
SP06,G4,P22,2023-03-16,6566,299
SP02,G1,P06,2022-11-19,10262,642
SP02,G5,P08,2023-02-25,9968,831
SP14,G5,P19,2022-11-12,12789,557
SP21,G5,P02,2022-12-09,2443,91
SP09,G4,P21,2022-10-27,1666,105
SP22,G5,P08,2023-09-11,637,54
SP07,G6,P17,2022-08-22,4928,493
SP15,G4,P01,2023-06-30,889,81
SP19,G6,P21,2022-10-19,3311,255
SP16,G1,P11,2022-08-26,4879,222
SP06,G3,P13,2022-07-25,133,7
SP21,G4,P19,2023-02-02,1715,82
SP08,G4,P05,2022-11-07,1694,106
SP25,G2,P15,2023-05-16,6678,257
SP06,G4,P14,2022-09-17,11186,1243
SP16,G4,P10,2022-07-12,8806,518
SP04,G2,P03,2023-07-12,9023,695
SP18,G5,P21,2022-11-21,798,54
SP13,G3,P14,2022-11-25,2268,227
SP12,G3,P17,2023-06-30,3241,271
SP01,G3,P17,2023-09-11,5586,466
SP20,G6,P19,2022-09-01,4305,180
SP09,G1,P03,2022-11-19,3997,364
SP04,G2,P08,2022-07-29,7931,661
SP14,G1,P06,2023-01-13,11466,765
SP14,G4,P06,2023-03-09,3353,240
SP18,G1,P19,2023-08-11,6622,276
SP13,G6,P02,2023-09-30,315,14
SP15,G6,P01,2023-08-01,1232,137
SP23,G6,P22,2023-03-24,6391,267
SP10,G1,P21,2022-08-10,868,62
SP20,G3,P05,2023-02-12,6734,397
SP14,G4,P15,2022-12-16,4277,179
SP17,G6,P19,2022-07-29,8540,372
SP25,G5,P22,2023-04-19,1778,72
SP19,G2,P17,2023-02-25,1589,133
SP03,G3,P04,2022-07-21,8554,504
SP22,G2,P09,2023-09-28,2415,220
SP21,G6,P16,2023-07-14,7007,876
SP10,G3,P07,2023-02-28,9009,376
SP04,G6,P16,2022-11-17,5404,772
SP02,G4,P17,2023-04-21,14203,1292
SP15,G3,P02,2023-07-13,1078,40
SP20,G5,P13,2022-11-12,8113,369
SP11,G5,P20,2023-01-06,7665,511
SP03,G2,P20,2023-06-30,5453,341
SP05,G2,P19,2023-04-13,3815,159
SP16,G3,P04,2023-01-19,3948,247
SP18,G1,P16,2023-04-15,8652,1442
SP08,G1,P13,2022-12-02,2254,108
SP06,G6,P07,2023-03-29,6223,249
SP10,G1,P11,2022-11-30,371,20
SP23,G4,P02,2023-09-28,3507,147
SP25,G2,P02,2023-06-01,1967,79
SP17,G1,P13,2023-03-13,938,50
SP08,G3,P21,2023-09-30,9639,689
SP01,G5,P16,2023-01-23,11116,1236
SP13,G2,P14,2023-02-28,4207,526
SP21,G2,P07,2023-02-26,5439,227
SP07,G5,P15,2022-12-29,3353,125
SP21,G4,P05,2022-08-16,3486,206
SP18,G5,P14,2023-05-04,4795,533
SP21,G5,P08,2022-09-04,6027,548
SP21,G6,P11,2023-09-24,7588,380
SP17,G1,P05,2023-09-11,16576,1036
SP21,G3,P10,2022-09-02,6188,364
SP15,G5,P09,2023-07-03,1834,167
SP22,G1,P11,2023-02-28,19376,923
SP20,G5,P01,2023-05-03,4298,391
SP21,G6,P18,2023-02-11,119,17
SP02,G4,P09,2022-08-15,5040,504
SP06,G1,P18,2023-04-05,9142,1143
SP11,G5,P13,2022-11-10,2093,111
SP18,G6,P15,2022-12-30,2639,106
SP01,G4,P20,2023-04-27,9639,643
SP03,G6,P10,2023-05-18,14840,742
SP13,G1,P20,2023-01-29,1932,108
SP12,G1,P21,2023-09-01,672,42
SP06,G5,P01,2022-10-22,343,39
SP11,G4,P06,2022-07-21,10479,655
SP09,G3,P08,2023-05-16,35,3
SP09,G3,P06,2023-03-10,2289,144
SP06,G5,P08,2023-01-06,9058,647
SP17,G2,P02,2023-06-20,3297,138
SP06,G3,P06,2023-08-09,917,66
SP01,G5,P08,2023-05-25,11893,915
SP13,G1,P19,2023-07-24,7497,326
SP13,G2,P03,2023-01-13,448,38
SP19,G4,P13,2022-11-30,5075,231
SP17,G6,P04,2023-02-16,5817,324
SP10,G3,P19,2022-10-26,707,33
SP12,G1,P05,2022-10-27,9772,611
SP13,G6,P07,2022-12-10,4445,186
SP25,G2,P16,2023-08-23,7483,1069
SP19,G3,P06,2023-03-29,7469,467
SP16,G1,P04,2023-04-19,4200,248
SP19,G5,P02,2023-09-07,3626,146
SP24,G1,P04,2022-08-03,945,60
SP20,G3,P03,2022-07-19,7959,724
SP01,G1,P14,2022-10-20,203,29
SP09,G3,P13,2022-11-18,315,15
SP14,G6,P18,2022-11-24,13888,1544
SP16,G2,P16,2022-12-17,700,78
SP23,G5,P21,2022-10-19,6027,464
SP03,G6,P17,2023-09-01,6398,582
SP23,G4,P19,2023-09-23,6405,267
SP21,G6,P20,2022-12-04,14497,907
SP18,G4,P08,2022-10-27,4725,338
SP04,G1,P21,2023-03-27,10920,780
SP06,G3,P16,2023-03-10,2030,339
SP10,G3,P15,2023-04-04,5789,223
SP05,G5,P07,2023-01-06,9772,425
SP08,G1,P09,2023-09-10,3143,393
SP21,G4,P20,2022-10-07,6531,385
SP21,G5,P05,2022-12-16,3675,217
SP02,G5,P09,2023-01-21,896,82
SP13,G3,P19,2023-09-25,672,31
SP24,G6,P10,2022-12-08,2513,140
SP17,G2,P08,2023-07-11,2261,189
SP23,G6,P03,2023-03-07,1785,128
SP11,G1,P14,2023-08-01,210,27
SP01,G5,P21,2023-09-07,1204,93
SP12,G4,P09,2022-11-06,7637,849
SP17,G4,P05,2023-09-29,6419,402
SP19,G2,P10,2023-02-05,6034,302
SP10,G4,P07,2022-08-02,7147,298
SP12,G6,P08,2022-10-26,10360,942
SP04,G6,P03,2023-09-10,2254,174
SP14,G2,P08,2023-09-04,5775,445
SP20,G2,P12,2023-07-13,14805,705
SP25,G3,P19,2023-09-24,1960,179
SP12,G6,P01,2023-07-18,4879,326
SP16,G1,P12,2023-09-11,10640,507
SP22,G6,P17,2023-07-04,2072,173
SP03,G5,P22,2023-08-15,9541,1591
SP11,G1,P08,2023-08-10,12509,1043
SP11,G2,P20,2023-09-04,826,42
SP14,G3,P18,2023-08-11,9408,724
SP01,G5,P07,2023-09-10,4697,362
SP02,G3,P05,2023-08-28,4326,394
SP18,G2,P01,2023-09-10,5075,299
SP05,G2,P14,2023-07-07,2527,102
SP12,G5,P14,2023-07-04,7357,307
SP24,G3,P20,2023-08-15,12061,575
SP25,G3,P10,2023-07-26,791,36
SP21,G4,P04,2023-07-07,777,46
SP23,G5,P12,2023-08-03,2548,122
SP12,G4,P12,2023-07-12,6321,301
SP24,G1,P05,2023-09-03,3668,334
SP24,G2,P20,2023-09-23,2436,122
SP13,G1,P06,2023-09-10,10850,1809
SP10,G5,P08,2023-07-26,1687,121
SP19,G2,P03,2023-08-15,1638,72
SP18,G4,P14,2023-09-24,3577,150
SP15,G3,P04,2023-07-31,9821,546
SP06,G5,P17,2023-07-18,3332,238
SP25,G1,P05,2023-07-18,1519,139
SP01,G2,P19,2023-08-10,3346,258
SP06,G3,P01,2023-07-25,7308,457
SP06,G4,P03,2023-08-07,2898,132
SP22,G6,P18,2023-09-28,7035,542
SP18,G6,P14,2023-07-25,1708,72
SP15,G1,P18,2023-07-28,4319,333
SP18,G1,P14,2023-07-10,5040,210
SP11,G4,P19,2023-07-31,12978,999
SP19,G6,P12,2023-07-24,3339,152
SP15,G2,P08,2023-07-03,4361,336
SP06,G3,P05,2023-07-07,637,58
SP24,G6,P15,2023-09-28,1449,63
SP03,G5,P21,2023-07-07,6069,1012
SP12,G1,P08,2023-07-19,3871,277
SP03,G6,P18,2023-09-22,6762,451
SP08,G2,P20,2023-08-08,1386,66
SP04,G1,P03,2023-07-25,105,5
SP16,G3,P14,2023-09-22,308,13
SP18,G2,P06,2023-08-15,12180,2436
SP08,G3,P03,2023-08-24,10626,462
SP03,G1,P09,2023-09-11,2835,129
SP01,G6,P19,2023-09-04,3122,284
SP01,G1,P10,2023-08-21,3493,175
SP23,G4,P22,2023-09-07,4466,559
SP10,G4,P17,2023-09-01,476,34
SP04,G1,P04,2023-08-02,5362,316
SP10,G4,P01,2023-07-13,6622,390
SP07,G2,P01,2023-08-04,896,60
SP23,G6,P02,2023-08-25,7098,710
SP13,G4,P08,2023-09-09,483,38
SP15,G2,P21,2023-09-09,14763,2461
SP03,G2,P06,2023-09-16,15029,3006
SP01,G6,P01,2023-07-28,1057,71
SP19,G3,P11,2023-07-03,1561,79
SP10,G4,P11,2023-08-28,5271,264
SP10,G5,P03,2023-07-20,9030,411
SP23,G3,P05,2023-08-28,1393,127
SP05,G3,P04,2023-07-19,2779,155
SP03,G6,P04,2023-09-25,14483,805
SP23,G3,P18,2023-09-04,3073,237
SP18,G6,P08,2023-08-02,3346,239
SP16,G4,P08,2023-07-10,5691,475
SP05,G3,P01,2023-09-29,2912,182
SP08,G6,P09,2023-07-20,6944,290
SP06,G2,P05,2023-07-03,13237,1324
SP07,G4,P18,2023-09-22,9317,666
SP25,G1,P06,2023-07-26,5663,809
SP25,G2,P14,2023-09-21,1113,49
SP17,G5,P11,2023-08-15,1407,67
SP03,G5,P02,2023-08-28,5362,537
SP04,G3,P13,2023-07-03,3010,335
SP23,G1,P12,2023-09-10,8260,394
SP17,G4,P19,2023-09-24,6125,557
SP25,G1,P03,2023-08-16,9968,454
SP08,G4,P22,2023-09-24,4137,690
SP21,G6,P03,2023-07-28,1211,58
SP07,G4,P07,2023-07-19,4452,343
SP03,G1,P08,2023-08-28,7378,568
SP13,G1,P02,2023-09-02,7371,671
SP07,G5,P10,2023-07-17,2814,141
SP17,G3,P16,2023-08-24,833,119
SP03,G4,P02,2023-07-06,2093,210
SP20,G2,P06,2023-07-04,21,5
SP06,G2,P22,2023-07-31,1554,195
SP24,G3,P01,2023-07-06,12089,806
SP24,G3,P21,2023-07-18,1897,317
SP15,G4,P02,2023-07-25,2226,186
SP21,G5,P01,2023-07-11,4144,259
SP19,G2,P09,2023-08-14,7581,316
SP10,G5,P12,2023-07-17,4928,235
SP24,G1,P10,2023-07-13,1533,70
SP13,G3,P20,2023-08-22,7875,415
SP18,G6,P01,2023-09-21,6020,402
SP03,G4,P21,2023-08-03,567,95
SP14,G3,P14,2023-09-01,5810,243
SP24,G3,P05,2023-07-10,7896,790
SP25,G4,P10,2023-09-01,4067,185
SP04,G4,P18,2023-08-03,1813,121
SP21,G6,P15,2023-07-03,4599,210
SP19,G3,P04,2023-08-23,714,38
SP01,G5,P01,2023-07-28,2310,145
SP04,G1,P19,2023-07-28,12831,987
SP03,G4,P18,2023-08-08,1568,105
SP16,G5,P13,2023-09-23,2541,363
SP20,G4,P22,2023-08-15,2534,317
SP16,G4,P06,2023-09-10,791,113
SP09,G2,P17,2023-08-14,805,68
SP05,G6,P01,2023-08-24,5089,300
SP04,G4,P16,2023-08-28,6818,974
SP22,G6,P16,2023-09-03,8232,1029
SP02,G6,P05,2023-09-18,3759,314
SP04,G1,P10,2023-08-01,6965,332
SP09,G1,P07,2023-08-04,11627,831
SP23,G2,P07,2023-09-16,4914,410
SP25,G5,P21,2023-07-07,9380,1340
SP18,G4,P17,2023-07-26,5383,385
SP04,G4,P21,2023-09-10,13734,2289
SP12,G3,P20,2023-07-04,1197,63
SP13,G4,P16,2023-09-21,3801,634
SP05,G1,P05,2023-09-18,2786,254
SP15,G4,P10,2023-07-28,9268,422
SP05,G4,P05,2023-07-27,2443,223
SP04,G4,P06,2023-07-13,35,7
SP13,G1,P22,2023-09-30,8596,1075
SP24,G6,P13,2023-09-04,679,76
SP14,G1,P01,2023-08-25,22897,1347
SP09,G6,P11,2023-07-31,3465,165
SP09,G5,P19,2023-09-04,273,23
SP01,G3,P02,2023-07-21,413,38
SP16,G6,P17,2023-07-24,7987,666
SP16,G4,P13,2023-09-07,11844,1316
SP22,G1,P01,2023-08-14,8820,519
SP18,G5,P04,2023-07-12,2268,120
SP16,G2,P13,2023-09-01,22603,3229
SP21,G2,P05,2023-09-23,7693,770
SP22,G6,P13,2023-08-16,2520,360
SP17,G5,P09,2023-09-04,7595,346
SP09,G4,P18,2023-08-24,9527,636
SP20,G6,P09,2023-08-01,9464,431
SP17,G6,P11,2023-09-23,112,6
SP02,G1,P01,2023-07-03,756,48
SP01,G1,P17,2023-08-22,6048,504
SP17,G1,P01,2023-07-17,13923,871
SP18,G3,P13,2023-08-24,679,85
SP03,G4,P08,2023-08-24,3507,270
SP04,G4,P17,2023-09-30,7063,589
SP05,G2,P09,2023-07-19,5964,249
SP07,G1,P06,2023-09-03,15295,2185
SP07,G4,P19,2023-08-24,210,18
SP23,G1,P03,2023-09-07,9415,410
SP17,G3,P13,2023-07-11,826,104
SP09,G3,P01,2023-07-07,3248,192
SP19,G1,P07,2023-09-01,5313,409
SP20,G3,P17,2023-09-01,14959,1151
SP08,G4,P03,2023-08-01,12145,529
SP25,G4,P08,2023-08-07,91,7
SP17,G5,P17,2023-07-19,3703,265
SP01,G6,P11,2023-09-09,7203,380
SP22,G5,P22,2023-07-26,1701,243
SP23,G5,P17,2023-08-07,9135,703
SP24,G5,P04,2023-09-16,2324,137
SP18,G3,P17,2023-07-13,4865,375
SP06,G6,P05,2023-08-23,3815,318
SP03,G6,P20,2023-09-22,2541,134
SP22,G3,P07,2023-09-02,5502,459
SP15,G6,P22,2023-07-05,5656,808
SP17,G1,P22,2023-08-01,1029,147
SP21,G1,P11,2023-09-16,4998,238
SP18,G3,P03,2023-09-15,3066,134
SP02,G4,P07,2023-08-28,13055,1088
SP24,G4,P07,2023-07-20,3787,292
SP13,G6,P05,2023-09-18,7084,644
SP07,G4,P10,2023-08-28,4144,208
SP22,G3,P22,2023-09-04,4445,635
SP24,G3,P18,2023-08-01,2142,165
SP21,G5,P20,2023-07-12,8834,421
SP02,G1,P11,2023-07-17,9373,494
SP22,G6,P11,2023-07-06,770,39
SP13,G4,P10,2023-08-25,22155,1055
SP14,G3,P15,2023-08-16,14161,616
SP13,G1,P07,2023-09-01,7826,653
SP11,G2,P05,2023-09-10,1260,105
SP20,G3,P19,2023-09-07,6314,486
SP03,G3,P01,2023-09-15,1127,71
SP11,G2,P12,2023-09-11,6216,283
SP23,G1,P20,2023-09-17,10409,548
SP20,G4,P03,2023-08-23,6034,288
SP05,G6,P11,2023-07-31,16996,895
SP13,G1,P12,2023-09-11,469,23
SP12,G3,P10,2023-09-22,17710,886
SP08,G2,P15,2023-09-07,7308,318
SP22,G4,P18,2023-07-25,8106,624
SP09,G1,P08,2023-09-09,12873,920
SP14,G1,P15,2023-07-06,812,37
SP01,G1,P20,2023-09-09,308,17
SP18,G4,P12,2023-08-02,91,5
SP09,G6,P16,2023-08-23,2198,314
SP19,G2,P11,2023-09-14,10430,522
SP19,G3,P22,2023-08-15,6097,1017
SP18,G6,P18,2023-07-26,11151,744
SP12,G5,P04,2023-07-19,10150,535
SP09,G2,P16,2023-07-03,13020,1628
SP15,G1,P16,2023-09-09,9401,1176
SP15,G5,P10,2023-09-03,8183,372
SP22,G4,P05,2023-07-19,665,61
SP16,G5,P03,2023-07-12,9632,419
SP14,G5,P11,2023-08-14,8799,419
SP25,G3,P16,2023-09-04,5250,657
SP03,G6,P03,2023-08-14,11102,483
SP20,G6,P01,2023-09-08,91,7
SP17,G6,P03,2023-08-23,4613,220
SP06,G2,P07,2023-09-09,7679,549
SP03,G5,P05,2023-07-14,3052,306
SP20,G5,P22,2023-09-28,4452,636
SP12,G4,P16,2023-09-22,3178,454
SP09,G6,P01,2023-07-20,11830,696
SP22,G1,P17,2023-07-07,21,2
SP08,G6,P13,2023-07-07,11928,1704
SP23,G3,P03,2023-07-31,6671,304
SP23,G2,P22,2023-08-08,2821,353
SP24,G4,P04,2023-07-07,18543,976
SP10,G2,P06,2023-07-07,2870,479
SP01,G3,P04,2023-08-01,7049,415
SP06,G3,P04,2023-08-02,12348,650
SP15,G5,P13,2023-07-31,5796,725
SP11,G3,P16,2023-07-12,7385,1231
SP19,G4,P15,2023-07-12,1960,82
SP11,G4,P11,2023-09-18,13741,688
SP22,G4,P10,2023-07-31,1099,53
SP05,G6,P17,2023-08-25,7252,605
SP09,G5,P02,2023-07-12,973,98
SP05,G1,P16,2023-09-22,5383,898
SP19,G3,P03,2023-09-24,6888,314
SP06,G6,P06,2023-09-28,9485,1355
SP18,G3,P16,2023-08-04,5236,748
SP14,G2,P15,2023-07-24,11788,513
SP20,G6,P06,2023-07-14,3997,800
SP09,G3,P11,2023-08-03,12565,662
SP02,G1,P12,2023-09-28,2359,108
SP15,G2,P22,2023-07-06,3752,469
SP13,G1,P16,2023-07-03,4186,698
SP25,G4,P19,2023-08-04,4081,371
SP14,G5,P17,2023-08-07,17948,1496
SP17,G4,P15,2023-09-17,3710,162
SP10,G2,P11,2023-08-23,3367,161
SP21,G2,P19,2023-07-25,17458,1343
SP13,G5,P19,2023-07-26,5880,453
SP19,G3,P16,2023-08-24,154,22
SP23,G3,P13,2023-07-31,8946,1119
SP13,G4,P05,2023-08-28,441,41
SP06,G6,P15,2023-08-16,2933,123
SP17,G5,P14,2023-08-28,1603,70
SP18,G3,P10,2023-09-04,9933,497
SP23,G2,P06,2023-08-17,5628,1126
SP11,G3,P15,2023-08-16,5523,252
SP25,G1,P22,2023-07-24,3703,618
SP25,G2,P13,2023-09-30,6076,868
SP16,G5,P17,2023-09-23,7511,537
SP07,G5,P14,2023-09-30,7119,285
SP15,G5,P18,2023-07-07,7007,539
SP11,G5,P06,2023-09-09,1330,266
SP09,G2,P19,2023-07-11,2800,234
SP12,G1,P13,2023-09-02,3381,423
SP09,G1,P06,2023-08-07,6734,962
SP15,G3,P18,2023-09-23,6706,516
SP05,G4,P07,2023-08-02,3255,272
SP22,G1,P14,2023-09-22,20041,872
SP15,G5,P15,2023-09-08,1372,60
SP09,G3,P12,2023-09-18,4585,209
SP13,G3,P03,2023-09-11,1575,72
SP11,G4,P05,2023-07-04,6720,672
SP01,G1,P08,2023-09-11,5684,438
SP03,G2,P17,2023-07-21,4319,309
SP05,G1,P14,2023-07-07,4417,185
SP20,G3,P08,2023-08-03,1967,141
SP02,G5,P14,2023-09-11,7252,291
SP03,G6,P09,2023-07-28,5348,223
SP09,G3,P04,2023-08-21,11557,643
SP03,G2,P04,2023-07-31,3031,169
SP16,G5,P12,2023-09-01,1904,91
SP19,G4,P10,2023-07-21,3136,150
SP15,G4,P14,2023-08-01,721,29
SP06,G5,P13,2023-07-25,1442,161
SP18,G3,P07,2023-07-20,7840,654
SP10,G4,P18,2023-08-28,11620,830
SP07,G4,P08,2023-09-30,1169,98
SP21,G6,P07,2023-07-12,847,71
SP20,G4,P01,2023-09-04,8820,552
SP11,G4,P18,2023-09-04,8946,597
SP12,G3,P13,2023-07-21,12327,1541
SP11,G2,P06,2023-09-10,3815,545
SP18,G2,P03,2023-09-22,1841,88
SP08,G1,P06,2023-07-13,2982,497
SP02,G2,P08,2023-08-10,10171,727
SP12,G2,P22,2023-07-19,203,26
SP01,G4,P13,2023-07-05,2653,379
SP18,G1,P05,2023-08-16,350,32
SP23,G5,P07,2023-07-10,49,4
SP08,G4,P01,2023-08-11,910,57
SP05,G1,P12,2023-08-25,4739,207
SP22,G6,P03,2023-09-23,6762,322
SP25,G2,P05,2023-08-14,5236,476
SP20,G5,P10,2023-09-24,2380,114
SP01,G2,P11,2023-08-28,8673,434
SP25,G4,P07,2023-07-07,13139,939
SP19,G1,P12,2023-09-07,5411,236
SP12,G6,P09,2023-08-07,2198,100
SP13,G5,P06,2023-09-23,7840,1307
SP11,G1,P12,2023-07-12,3094,148
SP11,G3,P18,2023-08-10,2947,227
SP12,G5,P12,2023-08-28,2443,117
SP15,G2,P14,2023-08-28,448,19
SP03,G3,P17,2023-07-28,8918,744
SP23,G4,P16,2023-09-15,8484,1414
SP02,G4,P10,2023-09-14,9436,472
SP15,G3,P09,2023-08-03,13979,636
SP03,G4,P19,2023-09-29,2457,224
SP01,G3,P01,2023-07-10,7567,446
SP02,G3,P09,2023-09-28,5530,252
SP09,G3,P10,2023-07-21,1687,77
SP23,G5,P14,2023-07-19,2737,119
SP09,G5,P05,2023-09-10,3374,307
SP01,G3,P21,2023-09-30,2163,309
SP08,G1,P08,2023-07-21,3017,252
SP15,G1,P21,2023-07-18,1064,213
SP21,G6,P05,2023-07-12,16107,1343
SP14,G2,P19,2023-08-22,1911,174
SP21,G3,P14,2023-08-16,10941,456
SP24,G4,P01,2023-07-26,4354,257
SP15,G3,P05,2023-09-09,12411,1129
SP17,G2,P14,2023-07-26,6510,284
SP21,G1,P21,2023-08-24,6265,1045
SP05,G6,P06,2023-07-21,420,84
SP24,G2,P12,2023-07-04,12803,610
SP07,G1,P04,2023-08-14,4459,248
SP12,G4,P04,2023-09-17,12257,721
SP12,G5,P21,2023-08-07,6412,1069
SP04,G6,P18,2023-08-28,6370,455
SP04,G3,P11,2023-08-15,15092,755
SP18,G1,P06,2023-08-15,7518,1253
SP06,G1,P09,2023-09-16,4753,207
SP01,G1,P03,2023-08-09,5159,246
SP17,G6,P13,2023-09-18,6475,720
SP22,G2,P15,2023-09-24,5831,254
SP22,G3,P11,2023-07-04,13748,688
SP16,G3,P09,2023-08-10,3248,148
SP17,G3,P12,2023-09-09,6650,303
SP17,G5,P22,2023-07-12,10297,1471
SP04,G3,P01,2023-08-28,917,54
SP23,G4,P07,2023-08-21,10920,780
SP01,G5,P12,2023-09-28,5278,230
SP08,G3,P05,2023-09-30,7518,684
SP03,G4,P15,2023-08-03,15435,702
SP11,G3,P01,2023-09-23,13503,901
SP25,G4,P17,2023-08-22,4137,319
SP09,G2,P22,2023-08-07,9219,1153
SP08,G2,P09,2023-07-19,4480,204
SP03,G2,P13,2023-07-18,3465,385
SP16,G2,P03,2023-07-31,4977,237
SP13,G5,P02,2023-09-15,12397,1240
SP21,G2,P21,2023-09-15,280,47
SP03,G5,P04,2023-09-10,3430,191
SP06,G4,P04,2023-08-22,9667,569
SP20,G2,P18,2023-07-21,5691,380
SP05,G5,P15,2023-08-16,700,30
SP18,G3,P20,2023-07-03,9751,514
SP02,G6,P11,2023-09-30,11893,595
SP12,G5,P08,2023-08-22,5824,486
SP25,G6,P07,2023-08-01,10556,812
SP19,G4,P19,2023-07-28,11228,864
SP02,G6,P02,2023-09-14,3213,293
SP04,G5,P04,2023-08-23,8974,528
